"games_played","games_started","three_points_made","rebounds","assists_turnover_ratio","steals","blocks","true_shooting_att","true_shooting_pct","efficiency","points_off_turnovers","effective_fg_pct","height","weight","experience","age","Ratings_2k","total_fouls","Salary_pct","year","name","full_name","primary_position","All_Nba","All_Nba_team"
0.16,0,0.04,0.03,0.03,0.03,0.02,0.04,0.6,0.14,0,0.63,0.5,0.28,0,0.29,0.32,0.12,0.0267121065298579,2017,"Raptors","Alfonzo McKinnie","SF","0","0"
0.99,0,0,0.3,0.05,0.19,0.33,0.18,0.61,0.37,0.19,0.66,0.8,0.42,0.05,0.12,0.32,0.53,0.0572248748877335,2017,"Raptors","Jakob Poeltl","C","0","0"
0.84,0.22,0.14,0.11,0.1,0.21,0.06,0.19,0.46,0.23,0.19,0.47,0.3,0.28,0.1,0.25,0.29,0.33,0.182067815344077,2017,"Raptors","Norman Powell","SG","0","0"
0.49,0.02,0.5,0.2,0.06,0.24,0.1,0.37,0.53,0.35,0.31,0.54,0.45,0.22,0.48,0.54,0.38,0.45,0.0168841776602605,2017,"Rockets","Gerald Green","SG","0","0"
0.02,0,0,0.06,0.04,0,0,0.04,0.48,0.13,0,0.33,0.45,0.15,0.05,0.17,0.32,0.07,0.00178513352992681,2017,"Rockets","Tim Quarterman","SG","0","0"
0.79,0.61,0.37,0.31,0.11,0.15,0.09,0.27,0.55,0.37,0.26,0.57,0.6,0.4,0.43,0.46,0.32,0.4,0.380638988006111,2017,"Rockets","Ryan Anderson","PF","0","0"
0,0,0.19,0.19,0.08,0,0,0.34,0.38,0.2,0,0.39,0.3,0.12,0.05,0.54,0.41,0.82,1.68197771399646e-09,2017,"Rockets","Aaron Jackson","PG","0","0"
0.8,0.82,0.47,0.27,0.16,0.59,0.05,0.35,0.53,0.42,0.42,0.54,0.55,0.28,0.62,0.58,0.41,0.41,0.144219706517293,2017,"Rockets","Trevor Ariza","SF","0","0"
0.7,0.71,0.46,0.34,0.27,0.67,0.07,0.53,0.56,0.7,0.46,0.55,0.15,0.07,0.57,0.58,0.76,0.54,0.478279660066791,2017,"Rockets","Chris Paul","PG","0","0"
0.61,0.02,0,0.2,0.03,0.17,0.16,0.1,0.54,0.24,0.09,0.59,0.6,0.45,0.19,0.29,0.32,0.43,0.0638887344669748,2017,"Rockets","Tarik Black","PF","0","0"
0.87,0.88,0.69,0.34,0.15,0.71,0.19,0.84,0.57,0.86,0.79,0.54,0.4,0.3,0.43,0.42,0.94,0.5,0.550229119366059,2017,"Rockets","James Harden","SG","1","1"
0.74,0.07,0,0.25,0.1,0.1,0.17,0.16,0.58,0.32,0.14,0.61,0.6,0.38,0.1,0.08,0.26,0.41,0.0254358261281852,2017,"Grizzlies","Deyonta Davis","PF","0","0"
0.13,0.15,0.37,0.14,0.21,0.4,0.07,0.56,0.48,0.44,0.4,0.45,0.2,0.07,0.48,0.46,0.56,0.41,0.554725279951611,2017,"Grizzlies","Mike Conley","PG","0","0"
0.91,0.93,0.26,0.39,0.05,0.15,0.35,0.38,0.53,0.47,0.26,0.55,0.65,0.38,0.38,0.42,0.44,0.59,0.421246994133363,2017,"Raptors","Serge Ibaka","PF","0","0"
0.84,0.04,0.44,0.14,0.11,0.21,0.08,0.31,0.51,0.29,0.23,0.52,0.45,0.3,0.57,0.5,0.32,0.39,0.154246162708136,2017,"Raptors","CJ Miles","SG","0","0"
0.87,0.88,0.42,0.25,0.13,0.45,0.12,0.4,0.48,0.38,0.33,0.47,0.45,0.1,0.19,0.42,0.29,0.39,0.0851749703639948,2017,"Bulls","Justin Holiday","SG","0","0"
0.23,0.01,0.21,0.14,0.19,0.32,0.01,0.27,0.48,0.34,0.26,0.44,0.15,0.2,0.19,0.33,0.24,0.37,0.0193089956902429,2017,"Rockets","Isaiah Canaan","PG","0","0"
0.89,0.32,0,0.34,0.11,0.27,0.3,0.21,0.54,0.39,0.18,0.6,0.7,0.47,0.19,0.38,0.35,0.51,0.272957819522838,2017,"Nuggets","Mason Plumlee","C","0","0"
0.89,0.11,0.21,0.14,0.13,0.44,0.05,0.27,0.5,0.32,0.21,0.5,0.15,0.07,0.19,0.33,0.35,0.24,0.0458301183829703,2017,"Trail Blazers","Shabazz Napier","PG","0","0"
0.93,0.45,0.39,0.39,0.08,0.26,0.12,0.5,0.51,0.48,0.38,0.53,0.65,0.3,0,0.17,0.47,0.43,0.0275933741509973,2017,"Lakers","Kyle Kuzma","PF","0","0"
0.98,0.49,0.36,0.32,0.17,0.41,0.17,0.47,0.52,0.53,0.46,0.53,0.45,0.1,0.24,0.33,0.44,0.43,0.0686206620466279,2017,"Nuggets","Will Barton","SG","0","0"
0.29,0.04,0.1,0.14,0.1,0.1,0.03,0.11,0.47,0.2,0.07,0.48,0.6,0.27,0.05,0.17,0.32,0.2,0.0402972558655029,2017,"Nuggets","Juancho Hernangomez","PF","0","0"
0.22,0.01,0.08,0.05,0.05,0.17,0.04,0.09,0.52,0.16,0.04,0.55,0.6,0.38,0.43,0.46,0.18,0.25,0.145075343909281,2017,"Nuggets","Darrell Arthur","PF","0","0"
0.74,0,0.08,0.07,0.1,0.1,0.03,0.11,0.47,0.17,0.13,0.49,0.35,0.14,0.05,0.08,0.24,0.12,0.0329815561640012,2017,"Nuggets","Malik Beasley","SG","0","0"
0.89,0.87,0.22,0.34,0.13,0.23,0.14,0.31,0.5,0.41,0.28,0.52,0.55,0.38,0.48,0.5,0.38,0.43,0.233593793485711,2017,"Nuggets","Wilson Chandler","SF","0","0"
0.45,0.22,0.11,0.09,0.17,0.33,0.09,0.18,0.47,0.24,0.11,0.5,0.4,0.37,0.05,0.38,0.32,0.34,0.00720275724773688,2017,"Clippers","C.J. Williams","SG","0","0"
0,0,0,0,0,0,0,0,0,0.1,0,0,0.65,0.32,0.05,0.12,0.15,0,0.0306246640751602,2017,"Nuggets","Tyler Lydon","PF","0","0"
0.83,0.05,0.15,0.18,0.2,0.42,0.13,0.24,0.53,0.37,0.29,0.53,0.4,0.12,0.1,0.29,0.38,0.24,0.0492436837583084,2017,"Raptors","Delon Wright","PG","0","0"
0.99,0.06,0.17,0.12,0.16,0.11,0.07,0.17,0.5,0.24,0.1,0.52,0.4,0.24,0.1,0.25,0.24,0.3,0.0285233353182626,2017,"Trail Blazers","Pat Connaughton","SG","0","0"
0.88,0,0.1,0.14,0.06,0.12,0.01,0.1,0.44,0.18,0.07,0.45,0.45,0.4,0,0.17,0.12,0.26,0.0250329181480805,2017,"Celtics","Semi Ojeleye","PF","0","0"
0.39,0.02,0.06,0.13,0.13,0.08,0,0.09,0.63,0.22,0.06,0.66,0.75,0.5,0.24,0.29,0.21,0.24,0.192516217446996,2017,"Trail Blazers","Meyers Leonard","C","0","0"
0.88,0.89,0.58,0.28,0.18,0.42,0.1,0.77,0.55,0.73,0.58,0.52,0.25,0.17,0.24,0.38,0.76,0.33,0.508490699566165,2017,"Trail Blazers","Damian Lillard","PG","1","1"
0.83,0.82,0.34,0.48,0.08,0.46,0.16,0.31,0.48,0.43,0.26,0.5,0.55,0.3,0.33,0.38,0.35,0.4,0.142238575367665,2017,"Trail Blazers","Al-Farouq Aminu","SF","0","0"
0.94,0,0,0.46,0.05,0.17,0.18,0.15,0.56,0.39,0.12,0.58,0.6,0.29,0.33,0.42,0.35,0.5,0.123443644415246,2017,"Trail Blazers","Ed Davis","PF","0","0"
0.95,0.96,0,0.56,0.06,0.33,0.38,0.46,0.49,0.55,0.31,0.5,0.7,0.65,0.14,0.21,0.44,0.66,0.057224583193168,2017,"Trail Blazers","Jusuf Nurkic","C","0","0"
0.98,0.99,0.44,0.25,0.14,0.38,0.12,0.68,0.5,0.54,0.47,0.51,0.3,0.15,0.19,0.33,0.68,0.43,0.465893880999062,2017,"Trail Blazers","CJ McCollum","SG","0","0"
0.88,0.02,0.21,0.3,0.11,0.17,0.13,0.29,0.55,0.39,0.24,0.57,0.6,0.37,0.1,0.12,0.35,0.32,0.0473866005842148,2017,"Nuggets","Trey Lyles","PF","0","0"
0.23,0,0.02,0.05,0.23,0.04,0.01,0.05,0.46,0.15,0.05,0.48,0.5,0.36,0.81,0.79,0.32,0.11,0.0282000210619171,2017,"Nuggets","Richard Jefferson","SF","0","0"
0.07,0,0.11,0.07,0.1,0.12,0.04,0.12,0.69,0.24,0.05,0.76,0.35,0.2,0.05,0.12,0.12,0.35,0.00438094291417627,2017,"Trail Blazers","Wade Baldwin IV","SG","0","0"
0.84,0.85,0.32,0.31,0.07,0.4,0.1,0.44,0.52,0.44,0.49,0.54,0.45,0.32,0.05,0.08,0.59,0.54,0.0962956117624519,2017,"Celtics","Jaylen Brown","SG","0","0"
0.38,0.09,0,0.3,0.06,0.15,0.11,0.18,0.51,0.31,0.16,0.51,0.55,0.3,0.29,0.38,0.35,0.33,0.251182859104557,2017,"Nuggets","Kenneth Faried","PF","0","0"
0.05,0,0.04,0.06,0.13,0.48,0.16,0.31,0.29,0.18,0.03,0.3,0.35,0.24,0,0.21,0.32,0.78,0.0157710906448053,2017,"Grizzlies","Xavier Rathan-Mayes","PG","0","0"
0.95,0,0.04,0.29,0.09,0.23,0.13,0.19,0.5,0.32,0.16,0.5,0.65,0.45,0.19,0.38,0.32,0.39,0.274343640956989,2017,"Timberwolves","Gorgui Dieng","C","0","0"
0.67,0.56,0.16,0.15,0.17,0.27,0.12,0.3,0.5,0.34,0.24,0.48,0.45,0.26,0.05,0.17,0.29,0.53,0.0254358261281852,2017,"Grizzlies","Andrew Harrison","PG","0","0"
0.07,0.01,0.51,0.19,0.12,0.63,0.12,0.55,0.58,0.57,0.88,0.59,0.4,0.2,0.14,0.42,0.26,0.18,0.00108267467740861,2017,"Grizzlies","MarShon Brooks","SG","0","0"
0.79,0.12,0.15,0.15,0.13,0.48,0.06,0.26,0.47,0.31,0.26,0.44,0.25,0.15,0.43,0.54,0.32,0.58,0.0285233353182626,2017,"Grizzlies","Mario Chalmers","PG","0","0"
0.41,0.11,0.26,0.1,0.09,0.21,0.04,0.29,0.51,0.28,0.26,0.52,0.4,0.35,0.05,0.21,0.29,0.38,0.0254358261281852,2017,"Grizzlies","Wayne Selden Jr.","SG","0","0"
0.88,0.89,0.28,0.51,0.12,0.3,0.37,0.55,0.49,0.6,0.39,0.47,0.7,0.48,0.43,0.58,0.62,0.55,0.440220422713534,2017,"Grizzlies","Marc Gasol","C","0","0"
0.43,0.06,0,0.27,0.07,0.13,0.1,0.16,0.56,0.31,0.13,0.57,0.65,0.3,0,0.08,0.24,0.31,0.0183843822566775,2017,"Grizzlies","Ivan Rabb","PF","0","0"
0.62,0.39,0.41,0.32,0.18,0.44,0.09,0.59,0.52,0.59,0.5,0.52,0.45,0.3,0.38,0.42,0.47,0.4,0.0638887344669748,2017,"Grizzlies","Tyreke Evans","SG","0","0"
0.24,0,0,0.04,0.23,0.04,0.01,0.03,0.32,0.12,0,0.33,0.7,0.47,0.38,0.42,0.24,0.11,0.141868414964108,2017,"Timberwolves","Cole Aldrich","C","0","0"
0.71,0.72,0.22,0.33,0.21,0.79,0.11,0.64,0.55,0.69,0.67,0.51,0.5,0.35,0.33,0.42,0.74,0.28,0.375244874870276,2017,"Timberwolves","Jimmy Butler","SF","1","3"
0.99,1,0.26,0.27,0.09,0.45,0.17,0.6,0.47,0.45,0.48,0.48,0.5,0.18,0.14,0.17,0.5,0.41,0.147202983515982,2017,"Timberwolves","Andrew Wiggins","SF","0","0"
0.96,0,0.24,0.08,0.15,0.2,0.03,0.34,0.48,0.29,0.22,0.48,0.4,0.12,0.76,0.79,0.38,0.22,0.084073998396158,2017,"Timberwolves","Jamal Crawford","SG","0","0"
0,0,0,0,0,0.4,0,0.07,0.46,0.15,0,0.5,0.7,0.41,0,0.08,0.18,0.2,0.0436155732420692,2017,"Timberwolves","Justin Patton","C","0","0"
0.99,1,0.02,0.45,0.09,0.31,0.2,0.34,0.57,0.52,0.33,0.58,0.6,0.36,0.38,0.58,0.35,0.56,0.27215865419872,2017,"Timberwolves","Taj Gibson","PF","0","0"
0.84,0.85,0.22,0.19,0.21,0.59,0.09,0.44,0.51,0.52,0.4,0.5,0.3,0.17,0.38,0.46,0.44,0.52,0.369390176015595,2017,"Timberwolves","Jeff Teague","PG","0","0"
0.8,0.26,0.21,0.26,0.13,0.3,0.07,0.2,0.54,0.33,0.18,0.56,0.65,0.37,0.1,0.46,0.32,0.44,0.0767232759004979,2017,"Timberwolves","Nemanja Bjelica","PF","0","0"
0.99,1,0.27,0.77,0.1,0.31,0.38,0.56,0.6,0.83,0.52,0.6,0.7,0.44,0.14,0.12,0.79,0.73,0.120804955929875,2017,"Timberwolves","Karl-Anthony Towns","C","1","3"
0.38,0.01,0.06,0.03,0.14,0.08,0,0.08,0.47,0.15,0.04,0.49,0.15,0,0.48,0.58,0.32,0.18,0.0285233353182626,2017,"Timberwolves","Aaron Brooks","PG","0","0"
0.99,0.13,0.1,0.1,0.3,0.47,0.02,0.15,0.53,0.29,0.18,0.53,0.15,0.18,0.1,0.12,0.29,0.28,0.0285233353182626,2017,"Timberwolves","Tyus Jones","PG","0","0"
0.5,0,0.02,0.02,0.18,0.06,0,0.05,0.48,0.13,0.05,0.48,0.4,0.33,0.1,0.21,0.03,0.16,0.0254358261281852,2017,"Timberwolves","Marcus Georges-Hunt","SF","0","0"
0.99,0.9,0.21,0.2,0.08,0.36,0.06,0.35,0.49,0.34,0.3,0.5,0.5,0.32,0,0.12,0.32,0.6,0.0157710906448053,2017,"Grizzlies","Dillon Brooks","SG","0","0"
0.79,0.01,0.1,0.21,0.07,0.1,0.13,0.16,0.44,0.24,0.06,0.46,0.7,0.45,0,0.04,0.18,0.41,0.0593624126633557,2017,"Trail Blazers","Zach Collins","PF","0","0"
0.01,0,0.47,0.19,0.18,0.6,0.41,0.31,0.61,0.49,0,0.62,0.3,0.12,0,0.54,0.32,0.31,0.000179218822990577,2017,"Lakers","Andre Ingram","SG","0","0"
0.63,0.27,0,0.42,0.07,0.12,0.09,0.17,0.53,0.36,0.08,0.56,0.6,0.47,0.29,0.33,0.35,0.4,0.339628871197233,2017,"Cavaliers","Tristan Thompson","PF","0","0"
0.76,0.28,0.23,0.26,0.13,0.3,0.07,0.23,0.55,0.35,0.28,0.57,0.4,0.28,0,0.17,0.35,0.35,0.0270286534722849,2017,"Lakers","Josh Hart","SG","0","0"
0.5,0,0,0.27,0.12,0.15,0.14,0.12,0.54,0.3,0.06,0.54,0.6,0.36,0,0.29,0.21,0.27,0.0267121065298579,2017,"Magic","Khem Birch","C","0","0"
0.74,0.15,0.03,0.14,0.15,0.21,0.05,0.13,0.45,0.22,0.12,0.45,0.45,0.17,0,0.17,0.32,0.27,0.0267121065298579,2017,"Magic","Wes Iwundu","SF","0","0"
0.18,0.02,0.15,0.11,0.13,0.08,0.05,0.24,0.39,0.2,0.14,0.39,0.35,0.22,0.05,0.21,0.32,0.33,0.0267121065298579,2017,"Magic","Rodney Purvis","PG","0","0"
0.83,0.61,0.19,0.22,0.09,0.34,0.06,0.43,0.51,0.4,0.35,0.51,0.45,0.17,0.1,0.42,0.38,0.53,0.116588219291721,2017,"Magic","Jonathon Simmons","SG","0","0"
0.28,0.06,0,0.2,0.06,0.07,0.15,0.04,0.65,0.22,0.03,0.68,0.75,0.5,0.52,0.58,0.29,0.34,0.0285233353182626,2017,"Lakers","Andrew Bogut","C","0","0"
0.68,0.7,0.21,0.57,0.14,0.4,0.3,0.53,0.49,0.63,0.39,0.51,0.7,0.5,0.29,0.33,0.5,0.53,0.247850773744502,2017,"Magic","Nikola Vucevic","C","0","0"
0.32,0.12,0.11,0.23,0.05,0.49,0.3,0.2,0.43,0.29,0.21,0.43,0.7,0.35,0,0.08,0.35,0.36,0.0965406351974304,2017,"Magic","Jonathan Isaac","PF","0","0"
0.99,0.3,0,0.36,0.06,0.1,0.32,0.18,0.52,0.35,0.11,0.52,0.55,0.48,0.29,0.29,0.29,0.4,0.330497567288845,2017,"Magic","Bismack Biyombo","C","0","0"
0.9,0.44,0.28,0.13,0.18,0.29,0,0.28,0.57,0.38,0.24,0.56,0.1,0.12,0.48,0.46,0.32,0.27,0.14089609974594,2017,"Magic","D.J. Augustin","PG","0","0"
0.68,0.7,0.42,0.2,0.13,0.33,0.08,0.53,0.54,0.48,0.48,0.54,0.5,0.22,0.24,0.25,0.44,0.51,0.330497567288845,2017,"Magic","Evan Fournier","SG","0","0"
0.28,0.24,0.23,0.19,0.1,0.46,0.12,0.29,0.47,0.31,0.29,0.48,0.45,0.23,0.24,0.33,0.29,0.39,0.204096588926908,2017,"Magic","Terrence Ross","SG","0","0"
0.83,0.04,0.13,0.15,0.24,0.31,0.03,0.23,0.48,0.33,0.2,0.49,0.3,0.22,0.29,0.38,0.26,0.27,0.116588219291721,2017,"Magic","Shelvin Mack","PG","0","0"
0.57,0.59,0.35,0.41,0.05,0.3,0.65,0.72,0.5,0.6,0.49,0.49,0.9,0.4,0.05,0.17,0.71,0.62,0.110697039170054,2017,"Knicks","Kristaps Porzingis","PF","0","0"
0.89,0.9,0.4,0.33,0.13,0.58,0.06,0.41,0.52,0.46,0.42,0.53,0.4,0.22,0.19,0.25,0.35,0.42,0.34500244903566,2017,"Lakers","Kentavious Caldwell-Pope","SG","0","0"
0.71,0.72,0.13,0.33,0.12,0.31,0.2,0.51,0.5,0.5,0.4,0.5,0.55,0.15,0.05,0.08,0.53,0.57,0.107242325414683,2017,"Lakers","Brandon Ingram","SF","0","0"
0.18,0,0.08,0.1,0.06,0.2,0.04,0.2,0.49,0.23,0.03,0.51,0.35,0.26,0.05,0.17,0.21,0.3,0.0254358261281852,2017,"Nets","Isaiah Whitehead","PG","0","0"
0,0.01,0.19,0,0.1,0,0,0.51,0.55,0.4,1,0.46,0.3,0.2,0.33,0.46,0.41,0.61,0.243314845466527,2017,"Nets","Jeremy Lin","PG","0","0"
0.9,0.83,0.5,0.27,0.12,0.25,0.13,0.4,0.52,0.41,0.34,0.53,0.4,0.26,0.19,0.29,0.35,0.47,0.359667023833908,2017,"Nets","Allen Crabbe III","SG","0","0"
0.37,0.16,0.02,0.2,0.03,0.06,0.11,0.12,0.57,0.24,0.06,0.58,0.8,0.58,0.33,0.54,0.29,0.26,0.31105126292547,2017,"Nets","Timofey Mozgov","C","0","0"
0.88,0.89,0.37,0.41,0.11,0.33,0.11,0.42,0.51,0.47,0.32,0.51,0.45,0.28,0.43,0.54,0.38,0.48,0.299383480307445,2017,"Nets","DeMarre Carroll","SF","0","0"
0.96,0.71,0.33,0.2,0.31,0.34,0.08,0.41,0.49,0.47,0.26,0.47,0.4,0.28,0.14,0.25,0.44,0.48,0.0321152621972216,2017,"Nets","Spencer Dinwiddie","PG","0","0"
0.87,0.38,0.01,0.34,0.05,0.16,0.33,0.22,0.59,0.4,0.18,0.6,0.7,0.42,0,0.04,0.41,0.42,0.0394665097430995,2017,"Nets","Jarrett Allen","C","0","0"
0.82,0.72,0.04,0.42,0.11,0.39,0.19,0.43,0.51,0.51,0.23,0.48,0.45,0.28,0.1,0.17,0.41,0.44,0.0479497072196651,2017,"Nets","Rondae Hollis-Jefferson","SF","0","0"
0.85,0.12,0.22,0.23,0.15,0.46,0.08,0.39,0.49,0.42,0.38,0.49,0.45,0.22,0.05,0.21,0.35,0.46,0.0330235601814261,2017,"Nets","Caris LeVert","SG","0","0"
0.57,0.43,0.35,0.25,0.13,0.3,0.1,0.52,0.47,0.44,0.29,0.48,0.35,0.16,0.1,0.12,0.56,0.4,0.136417576958446,2017,"Nets","D'Angelo Russell","PG","0","0"
0.17,0,0.01,0.07,0.23,0.03,0.04,0.06,0.41,0.15,0.11,0.41,0.65,0.44,0,0.08,0.12,0.11,0.0157710906448053,2017,"Lakers","Thomas Bryant","C","0","0"
0.62,0.61,0.32,0.43,0.21,0.68,0.23,0.39,0.41,0.51,0.29,0.44,0.45,0.15,0,0.04,0.44,0.47,0.12216075227009,2017,"Lakers","Lonzo Ball","PG","0","0"
0.65,0.13,0.05,0.11,0.21,0.23,0.05,0.15,0.44,0.23,0.1,0.45,0.3,0.17,0.14,0.21,0.32,0.28,0.0295524920840855,2017,"Lakers","Tyler Ennis","PG","0","0"
0.4,0.01,0.02,0.03,0.17,0.07,0.03,0.05,0.33,0.12,0.06,0.34,0.55,0.24,0.05,0.21,0.18,0.08,0.0254358261281852,2017,"Trail Blazers","Jake Layman","SF","0","0"
0.99,0.6,0.02,0.5,0.08,0.21,0.15,0.45,0.56,0.57,0.41,0.56,0.55,0.45,0.14,0.17,0.47,0.7,0.0805978159207698,2017,"Lakers","Julius Randle","PF","0","0"
0.89,0.88,0.28,0.25,0.1,0.17,0.36,0.4,0.52,0.42,0.18,0.54,0.75,0.61,0.43,0.46,0.44,0.55,0.440226256604843,2017,"Lakers","Brook Lopez","C","0","0"
0.51,0,0,0.18,0.07,0.08,0.1,0.11,0.52,0.24,0.06,0.5,0.75,0.4,0.05,0.08,0.26,0.22,0.0254358261281852,2017,"Lakers","Ivica Zubac","C","0","0"
0.45,0.07,0.16,0.27,0.08,0.55,0.09,0.24,0.55,0.37,0.36,0.56,0.5,0.28,0.57,0.62,0.35,0.33,0.106865067110033,2017,"Jazz","Thabo Sefolosha","PF","0","0"
0.96,0.74,0.33,0.18,0.13,0.34,0.04,0.26,0.5,0.31,0.19,0.52,0.45,0.32,0.62,0.58,0.24,0.42,0.28615999334035,2017,"Cavaliers","JR Smith","SG","0","0"
0.96,0.98,0.36,0.21,0.09,0.28,0.03,0.4,0.56,0.42,0.42,0.56,0.5,0.33,0.14,0.42,0.44,0.33,0.204096588926908,2017,"Pacers","Bojan Bogdanovic","SF","0","0"
0.63,0,0.06,0.1,0.07,0.04,0.02,0.09,0.51,0.18,0.09,0.54,0.65,0.31,0,0.08,0.24,0.17,0.0467285376445582,2017,"Pacers","T.J. Leaf","PF","0","0"
0.9,0.91,0.4,0.33,0.11,0.95,0.21,0.68,0.54,0.66,0.79,0.54,0.35,0.26,0.19,0.29,0.71,0.48,0.408282784742345,2017,"Pacers","Victor Oladipo","SG","1","3"
0.29,0,0.03,0.04,0.08,0.05,0.01,0.04,0.46,0.13,0.01,0.5,0.6,0.38,0.05,0.25,0.15,0.13,0.0267121065298579,2017,"Pacers","Alex Poythress","PF","0","0"
0.12,0,0,0.05,0,0.04,0.07,0.04,0.52,0.14,0,0.44,0.6,0.46,0.05,0,0.12,0.02,0.0267121065298579,2017,"Pacers","Ike Anigbogu","C","0","0"
0.83,0.78,0.26,0.16,0.33,0.54,0.06,0.35,0.57,0.49,0.44,0.57,0.15,0.07,0.38,0.5,0.44,0.36,0.194373436745221,2017,"Pacers","Darren Collison","PG","0","0"
0.22,0.01,0.04,0.05,0.14,0.04,0.01,0.07,0.38,0.14,0.03,0.38,0.45,0.32,0.43,0.79,0.32,0.08,0.0285233353182626,2017,"Pacers","Damien Wilkins","SF","0","0"
0.39,0.05,0.07,0.1,0.1,0.05,0.04,0.07,0.52,0.18,0.02,0.52,0.55,0.5,0,0.12,0.15,0.14,0.0436155732420692,2017,"Celtics","Guerschon Yabusele","PF","0","0"
0.65,0.26,0.3,0.33,0.09,0.26,0.06,0.43,0.5,0.42,0.32,0.5,0.55,0.29,0.24,0.42,0.38,0.42,0.0971419149283459,2017,"Celtics","Marcus Morris Sr.","PF","0","0"
0.04,0,0.28,0.05,0.1,0,0,0.2,0.69,0.28,0.12,0.74,0.25,0.12,0.05,0.46,0.24,0.26,0.00077565642411965,2017,"Celtics","Jonathan Gibson","PG","0","0"
0.96,0.98,0.24,0.31,0.09,0.42,0.2,0.4,0.54,0.47,0.42,0.54,0.55,0.25,0,0.04,0.68,0.44,0.109692559764468,2017,"Celtics","Jayson Tatum","SF","0","0"
0,0.01,0,0.06,0,0,0,0.07,0.46,0.15,0,0.5,0.5,0.32,0.33,0.38,0.71,0.2,0.578008184595445,2017,"Celtics","Gordon Hayward","SF","0","0"
0.87,0.88,0.25,0.46,0.2,0.24,0.29,0.38,0.53,0.58,0.3,0.55,0.6,0.4,0.48,0.54,0.65,0.4,0.539242093524883,2017,"Celtics","Al Horford","C","0","0"
0.57,0.01,0.09,0.09,0.06,0.12,0.06,0.12,0.41,0.16,0.1,0.41,0.4,0.32,0,0.25,0.12,0.19,0.0226107059228828,2017,"Celtics","Abdel Nader","SF","0","0"
0.57,0.02,0.01,0.28,0.19,0.17,0.16,0.19,0.54,0.35,0.17,0.57,0.65,0.38,0.1,0.21,0.32,0.42,0.0310345921711401,2017,"76ers","Richaun Holmes","PF","0","0"
0.71,0.72,0.43,0.58,0.09,0.29,0.11,0.49,0.57,0.63,0.37,0.55,0.55,0.46,0.43,0.46,0.65,0.42,0.46893629420932,2017,"Cavaliers","Kevin Love","PF","0","0"
0.96,0.2,0.36,0.29,0.22,0.4,0.07,0.37,0.48,0.42,0.33,0.49,0.2,0.15,0.1,0.21,0.44,0.32,0.0385797582641296,2017,"Celtics","Terry Rozier","PG","0","0"
0.72,0.73,0.52,0.24,0.17,0.44,0.08,0.68,0.57,0.67,0.4,0.57,0.25,0.17,0.29,0.29,0.85,0.43,0.366835437226161,2017,"Celtics","Kyrie Irving","PG","0","0"
0.43,0.01,0,0.25,0.11,0.18,0.17,0.21,0.52,0.34,0.16,0.53,0.65,0.6,0.67,0.58,0.35,0.38,0.194373436745221,2017,"Pacers","Al Jefferson","C","0","0"
0,0,0,0.06,0.15,0.4,0,0.1,0.48,0.2,0,0.5,0.65,0.55,0.67,0.58,0.32,0.2,0.0474582602157939,2017,"Cavaliers","Kendrick Perkins","C","0","0"
0.99,0.21,0.15,0.2,0.23,0.4,0.06,0.27,0.47,0.35,0.19,0.48,0.3,0.2,0.29,0.33,0.29,0.35,0.154411281278485,2017,"Pacers","Cory Joseph","PG","0","0"
0.88,0.05,0.42,0.14,0.12,0.17,0.1,0.24,0.6,0.33,0.23,0.63,0.5,0.26,0.71,0.75,0.32,0.36,0.146924454098586,2017,"Cavaliers","Kyle Korver","SF","0","0"
0.73,0.15,0.1,0.12,0.1,0.15,0.01,0.12,0.54,0.21,0.1,0.57,0.5,0.35,0,0.17,0.32,0.26,0.0538738877198367,2017,"Cavaliers","Cedi Osman","SF","0","0"
0.38,0.02,0,0.12,0.03,0.02,0.11,0.08,0.69,0.23,0.08,0.73,0.65,0.53,0,0.08,0.26,0.19,0.0378843584200953,2017,"Cavaliers","Ante Zizic","C","0","0"
0.94,0.89,0.38,0.42,0.1,0.26,0.07,0.43,0.54,0.51,0.39,0.54,0.65,0.32,0.05,0.21,0.44,0.43,0.0490480928290216,2017,"76ers","Dario Saric","PF","0","0"
0.45,0,0.17,0.15,0.12,0.16,0.05,0.2,0.5,0.26,0.17,0.52,0.45,0.35,0.14,0.21,0.24,0.3,0.0488382283123321,2017,"76ers","Justin Anderson","SG","0","0"
0.62,0.09,0.19,0.09,0.11,0.09,0.03,0.19,0.47,0.21,0.13,0.47,0.5,0.3,0.05,0.17,0.18,0.39,0.026874638741727,2017,"76ers","Timothe Luwawu-Cabarrot","SF","0","0"
0.98,0.99,0,0.51,0.18,0.7,0.23,0.48,0.52,0.7,0.48,0.54,0.7,0.4,0,0.12,0.68,0.55,0.125038027463695,2017,"76ers","Ben Simmons","PG","0","0"
0.96,0.98,0.47,0.34,0.1,0.69,0.24,0.38,0.52,0.47,0.42,0.53,0.5,0.24,0.19,0.33,0.44,0.61,0.203398311029828,2017,"76ers","Robert Covington","SF","0","0"
0.16,0,0,0.19,0.24,0.35,0.08,0.29,0.39,0.31,0.18,0.41,0.3,0.24,0,0.04,0.35,0.32,0.162090237945495,2017,"76ers","Markelle Fultz","SG","0","0"
