"year","name","full_name","primary_position","games_played","games_started","three_points_made","rebounds","assists_turnover_ratio","steals","blocks","true_shooting_att","true_shooting_pct","efficiency","points_off_turnovers","effective_fg_pct","height","weight","experience","All_Nba","All_Nba_team","age","Ratings_2k","total_fouls","Salary_pct","SalaryLabel"
2016,"Clippers","Paul Pierce","SF",25,7,60,1.92,0.63,0.16,0.2,3.03,53.5,3.48,0,50.7,79,235,18,0,0,38,75,1.6,3.747406,"below average"
2016,"Clippers","Austin Rivers","SG",74,29,150,2.18,1.77,0.65,0.14,11.01,54.5,9.86,0.01,51.8,76,200,4,0,0,24,80,2.6,11.68435,"star"
2016,"Clippers","Wesley Johnson","SF",68,3,43,2.66,1.28,0.43,0.44,3.05,44.8,4.38,0.03,43.8,79,215,6,0,0,29,71,1.22,5.97814,"average"
2016,"Clippers","Alan Anderson","SF",30,0,47,0.8,1.57,0.1,0,2.9,49.4,2.1,0,46.3,78,220,7,0,0,33,75,1.17,1.041427,"below average"
2016,"Clippers","Blake Griffin","PF",61,61,62,8.15,2.11,0.93,0.36,18.95,56.9,23.89,0.07,51.3,82,250,6,0,0,27,87,2.68,21.39388,"superstar"
2016,"Clippers","Brice Johnson","PF",3,0,0,1,1,0.67,0.33,2.33,28.6,1.67,0,28.6,82,230,0,0,0,22,70,0,1.353175,"below average"
2016,"Clippers","DeAndre Jordan","C",81,81,0,13.75,0.83,0.63,1.65,9.43,67.3,23.75,0,71.4,83,265,8,1,3,28,87,2.82,22.48247,"superstar"
2016,"Kings","Garrett Temple","SG",65,20,126,2.83,2.15,1.29,0.43,7.15,54.5,9.65,0.03,51.9,77,195,6,0,0,30,74,2.17,8.497711,"average"
2016,"Pelicans","E'Twaun Moore","SG",73,22,105,2.08,2.65,0.68,0.44,8.93,53.7,9.36,0.03,51.9,75,190,5,0,0,27,74,1.82,8.584136,"average"
2016,"Pelicans","Jarrett Jack","PG",2,0,0,0,1.67,1,0,1.94,77.3,4.5,0,66.7,75,200,12,0,0,32,73,2,0.06126,"below average"
2016,"Pelicans","Dante Cunningham","SF",66,35,108,4.2,1.32,0.59,0.42,5.62,58.6,8.97,0.05,58.4,80,230,8,0,0,29,72,1.57,3.163538,"below average"
2016,"Suns","Devin Booker","SG",78,78,188,3.19,1.11,0.92,0.27,20.83,53.1,15.33,0.38,47.5,77,206,1,0,0,19,85,3.24,2.361939,"below average"
2016,"Trail Blazers","Shabazz Napier","PG",53,2,64,1.15,1.63,0.6,0.04,3.86,53.3,4.11,0.08,49.2,72,175,3,0,0,25,71,0.72,1.434116,"below average"
2016,"Trail Blazers","Pat Connaughton","SG",39,1,44,1.33,1.65,0.15,0.05,1.95,64.5,3.38,0,63.2,77,209,1,0,0,23,70,0.59,0.9290505,"below average"
2016,"Trail Blazers","Meyers Leonard","C",74,12,100,3.2,2.03,0.18,0.38,5.35,50.7,6.46,0.03,48.4,84,260,4,0,0,24,70,2.37,9.786689,"average"
2016,"Trail Blazers","Al-Farouq Aminu","PF",61,25,115,7.39,1.05,0.98,0.72,8.62,50.6,12.61,0.05,46.8,80,220,6,0,0,26,73,1.69,8.158828,"average"
2016,"Pelicans","Solomon Hill","SF",80,71,118,3.84,1.72,0.9,0.4,6.68,52.7,8.91,0,48.1,78,226,3,0,0,25,72,2.3,11.94058,"star"
2016,"Pelicans","Anthony Davis","PF",75,75,53,11.79,0.87,1.25,2.23,24.14,58,31.15,0.04,51.8,82,253,4,1,1,23,94,2.27,23.49272,"superstar"
2016,"Trail Blazers","Damian Lillard","PG",75,75,285,4.91,2.23,0.91,0.27,23.04,58.6,24.52,0.25,51.6,74,195,4,0,0,26,89,2.06,25.84199,"superstar"
2016,"Spurs","Kyle Anderson","PF",72,14,21,2.89,2.33,0.71,0.36,3.25,52.5,6.32,0,48.1,81,230,2,0,0,23,73,0.88,1.266244,"below average"
2016,"Trail Blazers","Allen Crabbe III","SG",79,7,170,2.86,1.52,0.68,0.25,8.88,60.2,10.3,0.1,57.2,77,212,3,0,0,24,75,2.16,19.65096,"superstar"
2016,"Trail Blazers","Evan Turner","SG",65,12,48,3.8,2.05,0.82,0.37,9.19,49.1,10.46,0.03,45.4,78,220,6,0,0,27,74,1.94,17.41334,"star"
2016,"Clippers","Chris Paul","PG",61,61,203,4.98,3.83,1.95,0.13,14.74,61.4,24.79,0.2,55.5,72,175,11,0,0,31,91,2.57,24.29159,"superstar"
2016,"Trail Blazers","Maurice Harkless","SF",77,69,88,4.43,1.02,1.1,0.91,8.81,57,11.87,0.17,55.8,79,220,4,0,0,23,75,2.79,9.547991,"average"
2016,"Suns","Jared Dudley","SF",64,7,120,3.52,1.66,0.66,0.25,5.85,57.9,8.66,0.08,56.5,78,237,9,0,0,31,74,2.43,11.12138,"star"
2016,"Suns","Dragan Bender","PF",43,0,65,2.4,0.72,0.23,0.51,3.86,44,3.74,0.16,44.1,84,249,0,0,0,18,72,1.74,4.542366,"average"
2016,"Suns","Alan Williams","PF",47,0,0,6.21,0.62,0.57,0.68,6.73,54.7,10.89,0.09,51.7,80,265,1,0,0,23,75,2.74,0.9290505,"below average"
2016,"Suns","Ronnie Price","PG",14,0,21,0.79,6,0.79,0.07,1.84,27.2,2.21,0,22.9,74,190,11,0,0,33,69,1,0.2940505,"below average"
2016,"Suns","T.J. Warren","SF",66,59,39,5.14,1.32,1.15,0.59,13.36,53.9,14.8,0.14,51.1,80,220,3,0,0,23,75,2.68,2.261368,"below average"
2016,"Suns","Alex Len","C",77,34,4,6.62,0.43,0.49,1.27,7.2,55.3,11.82,0.05,50,84,250,3,0,0,23,73,3.2,5.123717,"average"
2016,"Kings","Darren Collison","PG",68,63,107,2.24,2.74,0.99,0.13,11.61,57,13.65,0.07,52.7,72,175,7,0,0,29,78,1.76,5.554799,"average"
2016,"Kings","Skal Labissiere","PF",33,12,9,4.91,0.73,0.48,0.39,7.59,57.7,10.52,0.09,54.4,82,235,0,0,0,20,76,1.94,1.262802,"below average"
2016,"Kings","Ty Lawson","PG",69,25,49,2.59,2.59,1.07,0.09,8.95,55.1,11.83,0.09,48.7,71,195,9,0,0,28,75,1.72,1.041427,"below average"
2016,"Jazz","Joe Johnson","SG",78,14,136,3.12,2.09,0.46,0.23,8.46,54.2,9.23,0.12,52.1,79,240,16,0,0,35,76,1.19,11.68435,"star"
2016,"Spurs","Joel Anthony","C",19,0,0,1.63,0.75,0.11,0.32,1.03,64,2.84,0,62.5,81,245,10,0,0,34,75,0.58,0.3675621,"below average"
2016,"Spurs","Bryn Forbes","SG",36,0,47,0.64,2.09,0.03,0,2.82,46.2,1.83,0,44.9,74,205,0,0,0,23,71,0.56,0.5772824,"below average"
2016,"Spurs","Davis Bertans","PF",67,6,103,1.46,1.44,0.3,0.42,3.72,60.9,4.87,0,58.8,82,225,0,0,0,23,72,1.15,0.5772824,"below average"
2016,"Spurs","Kawhi Leonard","SF",74,74,199,5.81,1.69,1.8,0.74,20.9,61,25.3,0.27,54.1,79,225,5,1,1,25,95,1.65,18.7354,"star"
2016,"Spurs","Dewayne Dedmon","C",76,37,0,6.53,0.72,0.49,0.8,3.95,64.5,11.03,0.03,62.2,84,245,3,0,0,27,77,2.4,3.078296,"below average"
2016,"Spurs","Tony Parker","PG",63,63,37,1.79,3.2,0.54,0.03,9.85,51.4,10.27,0,48.6,74,185,15,0,0,34,77,1.46,15.34401,"star"
2016,"Spurs","Patty Mills","PG",80,8,184,1.76,2.77,0.81,0.04,8.2,57.8,9.81,0,55.8,73,180,7,0,0,28,75,1.37,3.801608,"below average"
2016,"Spurs","David Lee","PF",79,10,0,5.58,1.51,0.39,0.51,5.95,61.3,11.71,0.05,59,81,245,11,0,0,33,75,1.58,1.648194,"below average"
2016,"Spurs","Manu Ginobili","SG",69,0,129,2.28,1.91,1.19,0.23,7.04,53.2,8.26,0,49.1,78,205,15,0,0,39,76,1.73,14.87099,"star"
2016,"Spurs","Dejounte Murray","PG",38,8,24,1.11,1.26,0.21,0.16,3.4,50.3,3.18,0,47,76,180,0,0,0,20,73,0.76,1.253497,"below average"
2016,"Spurs","Nicolas Laprovittola","PG",18,3,56,0.56,1.47,0.22,0.06,2.83,57.9,3.11,0,53.2,76,180,0,0,0,26,75,1.12,0.5772824,"below average"
2016,"Spurs","Pau Gasol","PF",64,39,88,7.83,1.85,0.38,1.09,10.7,57.8,17.2,0.05,54.8,85,250,15,0,0,36,81,1.76,16.46431,"star"
2016,"Trail Blazers","Noah Vonleh","PF",74,41,9,5.23,0.48,0.41,0.36,4.21,52.5,7.62,0,49.4,82,257,2,0,0,21,72,2.09,2.922533,"below average"
2016,"Spurs","Danny Green","SG",68,68,174,3.29,1.63,1.03,0.84,6.81,53.7,9.09,0,52.3,78,215,8,0,0,29,76,1.79,10.62214,"star"
2016,"Spurs","Jonathon Simmons","SG",78,8,38,2.05,1.66,0.6,0.32,6.14,50.4,6.26,0.12,45.6,78,195,1,0,0,27,75,1.88,0.9290505,"below average"
2016,"Trail Blazers","Jake Layman","PF",35,1,37,0.69,1,0.26,0.09,2.76,40.4,1.34,0,36.5,80,209,0,0,0,22,69,0.63,0.6373283,"below average"
2016,"Hawks","Dennis Schroder","PG",79,78,127,3.14,1.93,0.94,0.2,16.79,53.3,16.33,0.11,49.3,75,172,3,0,0,23,79,1.92,2.877093,"below average"
2016,"Suns","Leandro Barbosa","SG",67,0,52,1.55,1.69,0.46,0.12,6.15,50.9,5.52,0.09,48.3,75,194,13,0,0,33,73,1.23,4.248855,"average"
2016,"Knicks","Lance Thomas","SF",46,15,83,3.09,1.4,0.46,0.11,5.79,51.6,6.48,0.04,47.5,80,240,5,0,0,28,71,1.85,6.576166,"average"
2016,"Knicks","Ron Baker","SG",52,13,44,1.88,1.91,0.65,0.15,4.54,45.6,4.92,0,43.1,76,220,0,0,0,23,68,1.42,0.5772824,"below average"
2016,"Jazz","Dante Exum","SG",66,26,67,2,1.39,0.32,0.18,5.99,52.1,5.83,0.17,48.8,77,214,1,0,0,21,73,2.23,4.185463,"average"
2016,"Jazz","Rudy Gobert","C",81,81,0,12.78,0.66,0.6,2.64,10.3,68.1,24.79,0.11,66.1,85,258,3,1,2,24,88,3.16,2.253262,"below average"
2016,"Kings","Malachi Richardson","SG",22,0,36,1.05,1.38,0.23,0.05,3.47,51.7,3.05,0,47.1,78,205,0,0,0,20,70,1.05,1.529376,"below average"
2016,"Jazz","Boris Diaw","C",73,33,27,2.16,1.95,0.25,0.12,4.69,49.4,5.7,0,47.7,80,250,13,0,0,34,75,1.15,7.435497,"average"
2016,"Kings","Kosta Koufos","C",71,62,0,5.68,0.77,0.51,0.68,5.91,56,10.46,0.08,55.1,84,245,8,0,0,27,73,2.46,8.547104,"average"
2016,"Kings","Rudy Gay","PF",30,30,140,6.33,1.12,1.47,0.87,16.76,55.9,19,0.27,50.2,80,250,11,0,0,30,81,2.66,14.16285,"star"
2016,"Kings","Jordan Farmar","PG",2,0,200,1.5,3,1,0,6,50,7.5,0,50,74,180,9,0,0,29,75,0.5,1.041427,"below average"
2016,"Kings","Arron Afflalo","SG",61,45,102,2.05,1.86,0.34,0.1,7.56,55.9,7.51,0.11,51.4,77,210,10,0,0,30,73,1.72,13.27767,"star"
2016,"Kings","Georgios Papagiannis","C",22,0,0,3.91,0.83,0.14,0.77,4.92,57.3,8.09,0.09,54.9,85,240,1,0,0,19,72,2.05,2.33925,"below average"
2016,"Kings","Anthony Tolliver","PF",65,9,138,3.65,1.38,0.52,0.31,5.96,59.5,8.55,0.17,57,80,240,8,0,0,31,72,1.68,8.497711,"average"
2016,"Kings","Ben McLemore","SG",61,27,107,2.11,0.82,0.48,0.1,7.54,53.8,6.33,0.15,50.7,75,195,4,0,0,23,73,1.77,4.25829,"average"
2016,"Kings","Willie Cauley-Stein","C",75,21,0,4.52,1.16,0.71,0.59,7.3,55.8,10.43,0.08,53,84,240,2,0,0,23,76,1.96,3.772091,"below average"
2016,"Jazz","Shelvin Mack","PG",55,9,67,2.27,1.71,0.76,0.05,7.54,51.8,7.8,0.07,49.5,75,203,5,0,0,26,73,1.82,2.584721,"below average"
2016,"Jazz","Rodney Hood","SF",59,55,193,3.42,1.48,0.64,0.19,12.15,52.2,10.36,0.03,49.4,80,208,2,0,0,23,78,2.26,1.494025,"below average"
2016,"Jazz","Derrick Favors","C",50,39,6,6.1,0.93,0.9,0.8,9.3,51.2,12.12,0.04,49,81,265,6,0,0,25,78,2.08,11.73746,"star"
2016,"Jazz","Gordon Hayward","SF",73,73,204,5.4,1.8,1,0.27,18.42,59.5,20.85,0.15,53.6,79,225,6,0,0,26,88,1.6,17.07311,"star"
2016,"Jazz","Joel Bolomboy","PF",12,0,8,1.42,1,0.08,0.17,1.55,59,2.67,0,59.4,81,235,0,0,0,22,69,0.08,0.6373283,"below average"
2016,"Jazz","Raul Neto","PG",40,0,25,0.75,2.27,0.53,0.13,2.37,52.7,3.1,0,50.5,73,180,1,0,0,24,72,1.2,0.9961442,"below average"
2016,"Jazz","Alec Burks","SG",42,0,60,2.86,0.86,0.43,0.12,6.72,50.1,6.05,0.05,45,78,214,5,0,0,25,74,1.19,10.78625,"star"
2016,"Jazz","George Hill","PG",49,49,192,3.41,2.4,1.02,0.22,14.13,59.9,16.73,0.16,55.4,76,188,8,0,0,30,82,2.35,8.497711,"average"
2016,"Jazz","Jeff Withey","C",51,1,0,2.37,0.5,0.31,0.63,2.43,58.8,4.86,0,53.4,84,230,3,0,0,26,73,1.02,1.078886,"below average"
2016,"Jazz","Joe Ingles","SF",82,26,150,3.18,2.1,1.17,0.1,5.86,60.4,9.74,0.02,58.9,80,220,2,0,0,29,78,1.99,2.28376,"below average"
2016,"Jazz","Trey Lyles","PF",71,4,92,3.31,1.08,0.37,0.28,6.67,46.4,5.97,0,43.6,81,234,1,0,0,20,74,1.38,2.486218,"below average"
2016,"Thunder","Kyle Singler","SF",32,2,22,1.5,0.82,0.22,0.16,2.83,48.6,2.91,0,45.2,80,228,5,0,0,28,67,0.91,5.13846,"average"
2016,"Hawks","Malcolm Delaney","PG",73,2,36,1.68,2.03,0.53,0.01,5.88,45.6,5.36,0.05,40.7,75,190,1,0,0,27,74,1.53,2.655535,"below average"
2016,"Knicks","Mindaugas Kuzminskas","SF",68,5,79,1.85,1.35,0.43,0.16,5.87,53.3,5.66,0,50.1,81,215,0,0,0,26,73,1.16,3.078296,"below average"
2016,"Pelicans","Alexis Ajinca","C",39,15,0,4.54,0.39,0.51,0.56,5.02,52.9,7.87,0.05,50,86,248,6,0,0,28,72,2,4.926764,"average"
2016,"Hawks","DeAndre' Bembry","SG",38,1,3,1.55,1.75,0.21,0.13,2.76,48.1,3.26,0,48.5,77,210,0,0,0,22,69,0.55,1.593066,"below average"
2016,"Hawks","Dwight Howard","C",74,74,0,12.7,0.61,0.86,1.24,10.8,62.7,21.74,0.08,63.3,82,265,12,0,0,30,81,2.97,24.62241,"superstar"
2016,"Pacers","Kevin Seraphin","PF",49,3,0,2.9,0.79,0.14,0.41,4.24,55.9,6.08,0,0,82,278,6,0,0,26,75,1.35,1.911985,"below average"
2016,"Hawks","Paul Millsap","PF",69,67,109,7.72,1.59,1.3,0.9,16.67,54.2,20.13,0.22,48.1,79,257,10,0,0,31,87,2.82,21.32079,"superstar"
2016,"Hawks","Taurean Prince","SF",59,10,56,2.66,0.9,0.73,0.46,5.53,51.3,6.19,0.07,45.8,79,218,0,0,0,22,75,1.65,2.462509,"below average"
2016,"Hawks","Lamar Patterson","SG",5,0,20,1.4,1.5,0.2,0,3.26,27.6,1.2,0,23.3,77,226,1,0,0,25,75,1.2,0.2623201,"below average"
2016,"Hawks","Tim Hardaway Jr.","SG",79,30,189,2.84,1.72,0.7,0.19,12.74,56.8,12.23,0.18,53.7,77,205,3,0,0,24,80,1.31,2.423552,"below average"
2016,"Hawks","Kent Bazemore","SG",73,64,126,3.16,1.42,1.25,0.71,10.89,50.4,10.3,0.03,47.3,76,195,5,0,0,27,74,2.39,16.70898,"star"
2016,"Hawks","Ryan Kelly","PF",16,0,25,1.13,2,0.25,0.31,1.92,40.8,2.19,0,35.7,83,230,2,0,0,25,75,0.31,0.304627,"below average"
2016,"Hawks","Kris Humphries","PF",56,4,34,3.68,1.04,0.27,0.38,4.47,51.4,6.34,0,45.1,81,235,13,0,0,31,73,1.23,4.248855,"average"
2016,"Pelicans","Tim Frazier","PG",65,35,62,2.66,3.32,0.86,0.09,7.09,50.4,10.17,0.02,45.3,73,170,2,0,0,25,73,2.07,2.220027,"below average"
2016,"Pelicans","Jrue Holiday","SG",67,61,149,3.94,2.52,1.49,0.66,14.43,53.2,17.82,0.03,51,75,205,7,0,0,26,80,2,11.9887,"star"
2016,"Pelicans","Jordan Crawford","SG",19,0,195,1.79,2.28,0.58,0.11,12.08,58.2,11.95,0,56.7,77,195,4,0,0,27,75,1.58,0.1838682,"below average"
2016,"Hawks","Mike Muscala","C",70,3,66,3.43,1.73,0.43,0.59,5.22,59.6,8.63,0.06,57.3,82,240,3,0,0,25,74,1.39,1.078886,"below average"
2016,"Hawks","Mike Scott","PF",18,0,22,2.06,2.13,0.22,0.17,3.47,36,3.06,0,32.2,79,237,4,0,0,28,72,0.67,3.540714,"below average"
2016,"Thunder","Russell Westbrook","PG",81,81,247,10.67,1.92,1.63,0.38,28.53,55.4,33.83,0.02,47.6,75,200,8,1,1,27,94,2.56,28.19126,"superstar"
2016,"Pelicans","Omer Asik","C",31,19,0,5.26,1.07,0.16,0.32,2.65,51.7,6.9,0,47.7,84,255,6,0,0,30,71,1.65,10.52069,"star"
2016,"Thunder","Alex Abrines","SG",68,6,138,1.26,1.21,0.54,0.12,5.33,56,4.88,0,53.1,78,200,0,0,0,23,74,1.68,6.367721,"average"
2016,"Hawks","Thabo Sefolosha","PF",62,42,66,4.35,1.84,1.55,0.5,6.9,51.9,10.47,0.1,49.2,79,215,11,0,0,32,75,1.59,4.089523,"average"
2016,"Thunder","Andre Roberson","SG",79,79,57,5.1,1.55,1.19,1,6.48,51,10.3,0.03,51.3,79,210,2,0,0,24,76,2.59,2.318889,"below average"
2016,"Thunder","Enes Kanter","C",72,0,7,6.69,0.54,0.44,0.53,11.98,59.9,15.74,0,54.9,82,250,5,0,0,24,80,2.17,18.21255,"star"
2016,"Thunder","Josh Huestis","SF",2,0,100,4.5,0,0,1.5,5.72,61.2,11.5,0,63.6,79,230,2,0,0,24,69,0,1.265607,"below average"
2016,"Thunder","Victor Oladipo","SG",67,67,190,4.34,1.48,1.16,0.31,14.92,53.4,14.27,0.04,51,76,213,3,0,0,24,79,2.32,6.960646,"average"
2016,"Thunder","Semaj Christon","PG",64,1,19,1.36,3.02,0.44,0.11,3.7,38.7,3.63,0,37.2,75,190,0,0,0,23,70,1.25,0.5772824,"below average"
2016,"Thunder","Domantas Sabonis","PF",81,66,63,3.56,0.99,0.48,0.4,6.3,46.9,6.48,0.02,45.2,83,240,0,0,0,20,73,2.47,2.592014,"below average"
2016,"Thunder","Steven Adams","C",80,80,0,7.66,0.59,1.11,0.98,9.6,58.9,15.55,0.03,57.1,83,265,3,0,0,23,82,2.5,3.335901,"below average"
2015,"Bucks","John Henson","C",57,1,0,3.88,0.84,0.32,1.91,6.01,58,9.82,0,56.4,81,219,3,0,0,24,76,2.43,4.204601,"average"
2015,"Pistons","Spencer Dinwiddie","PG",12,0,8,1.42,3.14,0.25,0,5.71,42.3,3.67,0,36.1,77,215,1,0,0,22,67,1.67,1.207227,"below average"
2015,"Bucks","Greg Monroe","C",79,67,0,8.81,1.38,0.91,0.85,13.63,56.2,19.8,0.08,52.2,83,265,5,0,0,25,79,2.11,23.43929,"superstar"
2015,"Clippers","Cole Aldrich","C",60,5,0,4.8,0.78,0.78,1.13,4.37,62.6,10.03,0.03,59.6,83,253,6,0,0,26,74,2.32,1.572289,"below average"
2015,"Hornets","Aaron Harrison","SG",21,0,14,0.71,0.5,0.29,0,1.16,37.1,0.76,0,34.2,78,210,1,0,0,20,65,0.48,0.7501329,"below average"
2015,"Bucks","Greivis Vasquez","PG",23,0,78,2.04,2.28,0.43,0,6.5,43.5,6.13,0,39.1,78,200,4,0,0,28,71,1.83,9.428571,"average"
2015,"Bucks","Jabari Parker","SF",76,72,12,5.2,1.12,0.91,0.38,13.15,53.5,14.05,0.11,49.8,80,245,1,0,0,20,78,2.03,7.360629,"average"
2015,"Bucks","Jerryd Bayless","PG",52,18,194,2.71,2.23,0.9,0.21,9.17,56.8,10.73,0.08,53.9,75,200,7,0,0,27,74,2.17,4.285714,"average"
2015,"Clippers","DeAndre Jordan","C",77,77,0,13.75,0.84,0.66,2.3,10.13,62.8,22.68,0.14,70.3,83,265,7,1,1,27,85,2.85,28.12714,"superstar"
2015,"Pistons","Aron Baynes","C",81,1,0,4.74,0.76,0.26,0.64,5.64,56.3,8.96,0.02,50.5,82,260,3,0,0,28,75,1.87,9.285714,"average"
2015,"Hornets","Spencer Hawes","PF",57,6,67,4.28,1.88,0.39,0.47,5.87,50.8,8.61,0,46.7,85,245,8,0,0,27,72,2.02,8.72862,"average"
2015,"Pistons","Steve Blake","PG",58,2,90,1.53,2.47,0.41,0.09,4.29,51,5.86,0,49.6,75,172,12,0,0,35,75,1.26,3.100664,"below average"
2015,"Wizards","John Wall","PG",77,77,149,4.92,2.48,1.88,0.77,19.49,51,22.55,0.05,46.7,75,210,5,0,0,25,88,2.22,22.64564,"superstar"
2015,"Pistons","Kentavious Caldwell-Pope","SG",76,76,150,3.71,1.31,1.45,0.22,13.95,52.1,12.46,0.04,47.9,77,204,2,0,0,22,79,2.24,4.131086,"average"
2015,"Pistons","Jodie Meeks","SG",3,0,133,1.67,3,0,0,7.25,50.6,5.33,0,45,76,210,6,0,0,28,74,0.67,8.957143,"average"
2015,"Wizards","Jared Dudley","SF",81,41,123,3.53,2.14,0.93,0.22,6.54,60.2,10.22,0.04,58.1,78,237,8,0,0,30,76,2.37,6.25,"average"
2015,"Wizards","Alan Anderson","SF",13,0,92,2.08,7,0.31,0.08,5.05,49.5,5.15,0,45.8,78,220,6,0,0,32,69,2.07,5.714286,"average"
2015,"Wizards","Drew Gooden","PF",30,0,23,2.83,1,0.27,0.37,3.64,37.6,3.7,0,35.4,82,250,13,0,0,34,75,1.33,4.714286,"average"
2015,"Wizards","Jarell Eddie","SG",26,0,58,0.88,5,0.19,0.04,2.64,46,1.96,0,42.3,79,218,0,0,0,23,66,0.19,0.8024514,"below average"
2015,"Wizards","Otto Porter Jr.","SF",75,73,131,5.21,1.71,1.4,0.43,10.3,56.4,13.87,0.08,54.1,80,198,2,0,0,22,76,2.17,6.661371,"average"
2015,"Wizards","Gary Neal","SG",40,2,103,2.08,1.62,0.5,0.03,8.73,55.8,8.25,0,52.8,76,210,6,0,0,31,75,1.38,3.055714,"below average"
2015,"Wizards","Kelly Oubre Jr.","SF",63,9,40,2.11,0.38,0.35,0.11,3.69,50.7,3.78,0,48.6,79,203,0,0,0,19,70,1.61,2.7432,"below average"
2015,"Wizards","Ramon Sessions","PG",82,5,44,2.48,2.08,0.56,0.06,8.74,56.5,9.84,0.12,50.3,75,190,9,0,0,29,74,1.26,3.100664,"below average"
2015,"Hornets","Nicolas Batum","SG",70,70,199,6.11,1.97,0.93,0.61,13.68,54.6,17.86,0.13,50.6,80,230,7,0,0,26,79,1.67,18.75044,"star"
2015,"Trail Blazers","Damian Lillard","PG",75,75,305,4.03,2.12,0.87,0.37,22.38,56,21.84,0.04,49.7,74,195,3,1,2,25,89,2.21,6.051839,"average"
2015,"Pistons","Darrun Hilliard","SF",38,2,50,1.18,1.42,0.24,0.03,3.91,51.1,3.29,0,46.9,78,220,1,0,0,22,68,0.74,0.8571429,"below average"
2015,"Wizards","Marcin Gortat","C",75,74,0,9.88,0.88,0.63,1.28,11.4,59.2,19.85,0.03,56.7,83,240,8,0,0,31,79,2.62,16.02484,"star"
2015,"Pistons","Stanley Johnson","SF",73,6,86,4.19,1.04,0.75,0.16,8.83,46,7.85,0,42.8,78,242,1,0,0,19,75,2.49,4.059943,"average"
2015,"Hornets","Tyler Hansbrough","PF",44,0,5,2.02,0.67,0.27,0.16,2.26,52.2,3.23,0,46.5,81,250,6,0,0,29,75,1.29,1.353251,"below average"
2015,"Hornets","Troy Daniels","SG",43,0,137,1.33,0.88,0.26,0.07,4.44,63.4,4.84,0.07,63.4,76,200,3,0,0,24,70,0.93,1.353251,"below average"
2015,"Trail Blazers","Al-Farouq Aminu","SF",82,82,154,6.09,1.15,0.88,0.65,9.61,53.3,12.44,0,50.3,80,220,5,0,0,25,77,2.14,11.48985,"star"
2015,"Hornets","Jeremy Lin","PG",78,13,97,3.24,1.57,0.74,0.54,10.98,53.4,11.15,0.03,46.4,75,200,5,0,0,27,76,2.13,3.055714,"below average"
2015,"Hornets","Michael Kidd-Gilchrist","SF",7,7,43,6.43,1.13,0.43,0.43,10.54,60.3,14.86,0,56.6,78,230,4,0,0,22,79,1.29,9.044863,"average"
2015,"Hornets","Kemba Walker","PG",81,81,225,4.41,2.46,1.56,0.48,18.81,55.4,20.14,0.25,49.5,72,184,4,0,0,25,85,1.44,17.14286,"star"
2015,"Hornets","Frank Kaminsky","PF",81,3,84,4.14,1.69,0.47,0.53,7.29,51.3,8.79,0.05,47.4,84,240,3,0,0,22,74,1.56,3.732171,"below average"
2015,"Hornets","Jorge Gutierrez","PG",12,0,0,0.58,2.83,0.25,0,1.32,69.4,3.08,0,54.5,75,195,3,0,0,26,75,0.25,0.27065,"below average"
2015,"Hornets","Cody Zeller","C",73,60,1,6.23,1.04,0.78,0.86,7.38,59.2,13.05,0.11,53,83,240,2,0,0,23,76,2.79,6.006,"average"
2015,"Hornets","Al Jefferson","C",47,18,0,6.4,2.06,0.64,0.87,11.78,50.7,14.28,0,48.5,82,280,12,0,0,30,79,2.51,19.28571,"superstar"
2015,"Hornets","Jeremy Lamb","SG",66,0,85,3.82,1.54,0.64,0.45,8.31,52.9,9.5,0.09,50.6,77,180,3,0,0,23,74,1.59,4.334794,"average"
2015,"Pistons","Anthony Tolliver","PF",72,5,136,3.18,1.86,0.36,0.22,4.9,54.3,6.33,0,53.3,80,240,7,0,0,30,70,1.19,4.285714,"average"
2015,"Pistons","Reggie Bullock","SF",37,0,59,1.84,3.38,0.27,0.05,2.83,58.3,4.46,0,55.1,78,205,2,0,0,24,70,0.81,1.7892,"below average"
2015,"Pistons","Andre Drummond","C",81,81,2,14.79,0.43,1.47,1.38,16.27,49.9,21.84,0.06,52.2,82,279,3,1,3,22,87,3.14,4.674416,"average"
2015,"Hornets","Marvin Williams","PF",81,81,188,6.43,1.77,0.72,0.95,10,58.5,15.05,0.05,55.4,80,237,10,0,0,29,78,1.65,10,"average"
2015,"Bucks","Miles Plumlee","C",61,14,0,3.8,0.4,0.34,0.82,4.25,60.6,7.79,0,60.1,83,249,4,0,0,27,73,1.24,3.013277,"below average"
2015,"Nuggets","Will Barton","SG",82,1,137,5.8,1.46,0.87,0.48,13.43,53.5,14.85,0.02,48.9,78,181,3,0,0,24,78,1.83,5.047619,"average"
2015,"Nuggets","Jusuf Nurkic","C",32,3,0,5.47,0.73,0.75,1.38,8.92,46,9.75,0,41.7,83,290,1,0,0,21,75,2.96,2.631429,"below average"
2015,"Nuggets","Darrell Arthur","PF",70,16,64,4.19,1.45,0.76,0.69,7.32,51.4,9.57,0,49.8,81,235,7,0,0,27,75,2.67,4.02,"average"
2015,"Nuggets","Joffrey Lauvergne","C",59,15,22,4.92,1.04,0.22,0.25,6.96,56.7,10.05,0,53,83,260,1,0,0,24,75,1.97,2.442456,"below average"
2015,"Nuggets","Nikola Jokic","C",80,55,35,7,1.82,0.99,0.63,8.55,58.2,15.51,0.03,53.5,83,284,0,0,0,20,79,2.65,1.857143,"below average"
